commodity,date,qty
Nut,2/8/2017,2490.804
Powder,2/8/2017,0
Supplement,2/8/2017,0
Tobacco,2/8/2017,0
Dip,2/8/2017,0
Supplement,2/9/2017,0
Powder,2/9/2017,0
Nut,2/9/2017,618.752
Not Available,2/9/2017,0
Instant,2/9/2017,0
Dip,2/9/2017,0
Default,2/9/2017,0
Candy,2/9/2017,0
BreadCrumb,2/9/2017,0
Tobacco,2/9/2017,0
Not Available,2/10/2017,0
Tobacco,2/10/2017,0
Powder,2/10/2017,0
Nut,2/10/2017,2291.52
Supplement,2/10/2017,0
Default,2/10/2017,0
Dip,2/10/2017,0
Candy,2/10/2017,0
BreadCrumb,2/10/2017,0
Instant,2/10/2017,0
Not Available,2/11/2017,0
Supplement,2/11/2017,0
Tobacco,2/11/2017,0
Instant,2/11/2017,0
Nut,2/11/2017,0
Default,2/11/2017,0
Candy,2/11/2017,0
BreadCrumb,2/11/2017,0
Dip,2/11/2017,0
Powder,2/11/2017,0
Not Available,2/12/2017,0
BreadCrumb,2/12/2017,0
Candy,2/12/2017,0
Default,2/12/2017,0
Dip,2/12/2017,0
Instant,2/12/2017,0
Nut,2/12/2017,0
Powder,2/12/2017,0
Supplement,2/12/2017,0
Tobacco,2/12/2017,0
Dip,2/13/2017,0
Default,2/13/2017,0
Instant,2/13/2017,0
Not Available,2/13/2017,0
Nut,2/13/2017,1110.548
Powder,2/13/2017,0
Supplement,2/13/2017,44.064
Tobacco,2/13/2017,0
BreadCrumb,2/13/2017,0
Candy,2/13/2017,0
Dip,2/14/2017,0
BreadCrumb,2/14/2017,0
Instant,2/14/2017,0
Not Available,2/14/2017,0
Nut,2/14/2017,751.304
Powder,2/14/2017,0
Supplement,2/14/2017,57.024
Tobacco,2/14/2017,0
Default,2/14/2017,0
Candy,2/14/2017,0
Powder,2/15/2017,0
BreadCrumb,2/15/2017,0
Default,2/15/2017,0
Dip,2/15/2017,0
Instant,2/15/2017,0
Not Available,2/15/2017,0
Nut,2/15/2017,2028.12
Supplement,2/15/2017,0
Tobacco,2/15/2017,0
Candy,2/15/2017,0
Supplement,2/16/2017,90.72
Dip,2/16/2017,0
Instant,2/16/2017,0
Not Available,2/16/2017,0
Nut,2/16/2017,424.32
Powder,2/16/2017,0
Tobacco,2/16/2017,0
Default,2/16/2017,0
BreadCrumb,2/16/2017,0
Candy,2/16/2017,0
Candy,2/17/2017,0
Tobacco,2/17/2017,0
Supplement,2/17/2017,0
Powder,2/17/2017,0
Nut,2/17/2017,743.09
Not Available,2/17/2017,0
Instant,2/17/2017,0
Dip,2/17/2017,0
Default,2/17/2017,0
BreadCrumb,2/17/2017,0
Default,2/18/2017,0
Candy,2/18/2017,0
Instant,2/18/2017,0
BreadCrumb,2/18/2017,0
Dip,2/18/2017,0
Not Available,2/18/2017,0
Powder,2/18/2017,0
Supplement,2/18/2017,0
Tobacco,2/18/2017,0
Nut,2/18/2017,0
Tobacco,2/19/2017,0
Instant,2/19/2017,0
Default,2/19/2017,0
Not Available,2/19/2017,0
Nut,2/19/2017,0
Dip,2/19/2017,0
Supplement,2/19/2017,0
BreadCrumb,2/19/2017,0
Candy,2/19/2017,0
Powder,2/19/2017,0
Supplement,2/20/2017,37.296
BreadCrumb,2/20/2017,0
Candy,2/20/2017,0
Default,2/20/2017,0
Dip,2/20/2017,0
Instant,2/20/2017,0
Not Available,2/20/2017,0
Nut,2/20/2017,970.778
Powder,2/20/2017,0
Tobacco,2/20/2017,0
Powder,2/21/2017,0
Nut,2/21/2017,1110.328
Tobacco,2/21/2017,0
Supplement,2/21/2017,0
Not Available,2/21/2017,0
Dip,2/21/2017,0
Default,2/21/2017,0
Candy,2/21/2017,0
BreadCrumb,2/21/2017,0
Instant,2/21/2017,0
Powder,2/22/2017,0
BreadCrumb,2/22/2017,0
Candy,2/22/2017,0
Default,2/22/2017,0
Dip,2/22/2017,0
Not Available,2/22/2017,0
Nut,2/22/2017,2631.096
Supplement,2/22/2017,0
Instant,2/22/2017,0
Tobacco,2/22/2017,0
BreadCrumb,2/23/2017,0
Candy,2/23/2017,0
Default,2/23/2017,0
Dip,2/23/2017,0
Instant,2/23/2017,0
Not Available,2/23/2017,0
Nut,2/23/2017,822.576
Powder,2/23/2017,0
Supplement,2/23/2017,0
Tobacco,2/23/2017,0
Tobacco,2/24/2017,0
Supplement,2/24/2017,0
Powder,2/24/2017,0
Nut,2/24/2017,349.596
Not Available,2/24/2017,0
Default,2/24/2017,0
Dip,2/24/2017,71.058
Candy,2/24/2017,0
BreadCrumb,2/24/2017,351.4
Instant,2/24/2017,0
Default,2/25/2017,0
Dip,2/25/2017,0
Candy,2/25/2017,0
BreadCrumb,2/25/2017,0
Nut,2/25/2017,0
Powder,2/25/2017,0
Supplement,2/25/2017,0
Not Available,2/25/2017,0
Instant,2/25/2017,0
Tobacco,2/25/2017,0
BreadCrumb,2/26/2017,0
Candy,2/26/2017,0
Default,2/26/2017,0
Dip,2/26/2017,0
Instant,2/26/2017,0
Not Available,2/26/2017,0
Nut,2/26/2017,0
Powder,2/26/2017,0
Supplement,2/26/2017,0
Tobacco,2/26/2017,0
Nut,2/27/2017,2025.78
Candy,2/27/2017,0
BreadCrumb,2/27/2017,0
Powder,2/27/2017,0
Instant,2/27/2017,0
Not Available,2/27/2017,0
Tobacco,2/27/2017,0
Supplement,2/27/2017,0
Dip,2/27/2017,57.024
Default,2/27/2017,0
Tobacco,2/28/2017,0
Supplement,2/28/2017,0
Powder,2/28/2017,93.75
Nut,2/28/2017,352.404
Not Available,2/28/2017,0
Instant,2/28/2017,0
Dip,2/28/2017,0
Default,2/28/2017,0
Candy,2/28/2017,0
BreadCrumb,2/28/2017,0
BreadCrumb,3/1/2017,0
Not Available,3/1/2017,0
Candy,3/1/2017,0
Default,3/1/2017,0
Dip,3/1/2017,0
Instant,3/1/2017,0
Nut,3/1/2017,2113.764
Powder,3/1/2017,0
Tobacco,3/1/2017,0
Supplement,3/1/2017,0
Nut,3/2/2017,406.848
Powder,3/2/2017,0
Candy,3/2/2017,0
Default,3/2/2017,0
Dip,3/2/2017,0
Not Available,3/2/2017,0
Tobacco,3/2/2017,0
Supplement,3/2/2017,0
BreadCrumb,3/2/2017,0
Instant,3/2/2017,0
BreadCrumb,3/3/2017,0
Candy,3/3/2017,0
Default,3/3/2017,0
Dip,3/3/2017,0
Instant,3/3/2017,0
Not Available,3/3/2017,0
Powder,3/3/2017,0
Tobacco,3/3/2017,0
Supplement,3/3/2017,0
Nut,3/3/2017,0
Tobacco,3/4/2017,0
Supplement,3/4/2017,0
Nut,3/4/2017,0
Not Available,3/4/2017,0
Powder,3/4/2017,0
Dip,3/4/2017,0
Default,3/4/2017,0
Candy,3/4/2017,0
BreadCrumb,3/4/2017,0
Instant,3/4/2017,0
Powder,3/5/2017,0
BreadCrumb,3/5/2017,0
Candy,3/5/2017,0
Default,3/5/2017,0
Dip,3/5/2017,0
Instant,3/5/2017,0
Not Available,3/5/2017,0
Nut,3/5/2017,0
Tobacco,3/5/2017,0
Supplement,3/5/2017,0
Tobacco,3/6/2017,0
BreadCrumb,3/6/2017,0
Candy,3/6/2017,0
Default,3/6/2017,0
Dip,3/6/2017,0
Instant,3/6/2017,0
Not Available,3/6/2017,0
Nut,3/6/2017,1094.352
Powder,3/6/2017,0
Supplement,3/6/2017,0
Powder,3/7/2017,0
Nut,3/7/2017,863.1
Not Available,3/7/2017,0
Instant,3/7/2017,0
Tobacco,3/7/2017,0
Default,3/7/2017,0
Candy,3/7/2017,0
BreadCrumb,3/7/2017,0
Dip,3/7/2017,0
Supplement,3/7/2017,0
Instant,3/8/2017,0
BreadCrumb,3/8/2017,0
Candy,3/8/2017,0
Default,3/8/2017,0
Dip,3/8/2017,0
Not Available,3/8/2017,0
Nut,3/8/2017,2184.9
Powder,3/8/2017,24.624
Supplement,3/8/2017,0
Tobacco,3/8/2017,0
Powder,3/9/2017,0
Tobacco,3/9/2017,0
Supplement,3/9/2017,0
Nut,3/9/2017,247.572
Not Available,3/9/2017,0
Candy,3/9/2017,0
Dip,3/9/2017,0
Default,3/9/2017,0
BreadCrumb,3/9/2017,0
Instant,3/9/2017,0
Tobacco,3/10/2017,0
Nut,3/10/2017,378.144
Supplement,3/10/2017,0
Powder,3/10/2017,0
Not Available,3/10/2017,0
Dip,3/10/2017,0
Default,3/10/2017,0
Candy,3/10/2017,0
BreadCrumb,3/10/2017,0
Instant,3/10/2017,0
Default,3/11/2017,0
Powder,3/11/2017,0
Dip,3/11/2017,0
Instant,3/11/2017,0
Not Available,3/11/2017,0
Nut,3/11/2017,0
Supplement,3/11/2017,0
Tobacco,3/11/2017,0
Candy,3/11/2017,0
BreadCrumb,3/11/2017,0
BreadCrumb,3/12/2017,0
Default,3/12/2017,0
Dip,3/12/2017,0
Instant,3/12/2017,0
Not Available,3/12/2017,0
Nut,3/12/2017,0
Powder,3/12/2017,0
Candy,3/12/2017,0
Tobacco,3/12/2017,0
Supplement,3/12/2017,0
Supplement,3/13/2017,0
BreadCrumb,3/13/2017,0
Candy,3/13/2017,0
Default,3/13/2017,0
Dip,3/13/2017,0
Instant,3/13/2017,0
Not Available,3/13/2017,0
Nut,3/13/2017,633.828
Powder,3/13/2017,0
Tobacco,3/13/2017,0
BreadCrumb,3/14/2017,0
Candy,3/14/2017,0
Powder,3/14/2017,0
Supplement,3/14/2017,0
Instant,3/14/2017,0
Not Available,3/14/2017,0
Nut,3/14/2017,709.5
Tobacco,3/14/2017,0
Dip,3/14/2017,0
Default,3/14/2017,0
Tobacco,3/15/2017,0
BreadCrumb,3/15/2017,0
Candy,3/15/2017,0
Default,3/15/2017,0
Dip,3/15/2017,0
Instant,3/15/2017,0
Not Available,3/15/2017,0
Nut,3/15/2017,465.548
Powder,3/15/2017,0
Supplement,3/15/2017,50.832
BreadCrumb,3/16/2017,0
Default,3/16/2017,0
Dip,3/16/2017,0
Instant,3/16/2017,0
Not Available,3/16/2017,0
Nut,3/16/2017,687.004
Powder,3/16/2017,0
Supplement,3/16/2017,35.568
Tobacco,3/16/2017,0
Candy,3/16/2017,0
Instant,3/17/2017,0
Default,3/17/2017,0
Dip,3/17/2017,0
Not Available,3/17/2017,0
Nut,3/17/2017,1596
Powder,3/17/2017,0
Supplement,3/17/2017,0
Tobacco,3/17/2017,0
Candy,3/17/2017,0
BreadCrumb,3/17/2017,166.32
Tobacco,3/18/2017,0
Dip,3/18/2017,0
Supplement,3/18/2017,0
Powder,3/18/2017,0
Nut,3/18/2017,0
Not Available,3/18/2017,0
Instant,3/18/2017,0
Default,3/18/2017,0
BreadCrumb,3/18/2017,0
Candy,3/18/2017,0
BreadCrumb,3/19/2017,0
Supplement,3/19/2017,0
Default,3/19/2017,0
Dip,3/19/2017,0
Instant,3/19/2017,0
Not Available,3/19/2017,0
Nut,3/19/2017,0
Powder,3/19/2017,0
Candy,3/19/2017,0
Tobacco,3/19/2017,0
Nut,3/20/2017,621.928
Tobacco,3/20/2017,0
Supplement,3/20/2017,0
Powder,3/20/2017,0
Not Available,3/20/2017,0
Dip,3/20/2017,0
Default,3/20/2017,0
Candy,3/20/2017,0
BreadCrumb,3/20/2017,0
Instant,3/20/2017,0
Tobacco,3/21/2017,0
Supplement,3/21/2017,0
Nut,3/21/2017,288.288
Not Available,3/21/2017,0
Powder,3/21/2017,0
Dip,3/21/2017,0
Default,3/21/2017,0
Candy,3/21/2017,0
BreadCrumb,3/21/2017,0
Instant,3/21/2017,0
Nut,3/22/2017,508.092
BreadCrumb,3/22/2017,0
Candy,3/22/2017,0
Default,3/22/2017,0
Dip,3/22/2017,0
Instant,3/22/2017,0
Not Available,3/22/2017,0
Powder,3/22/2017,0
Supplement,3/22/2017,0
Tobacco,3/22/2017,0
Supplement,3/23/2017,20.016
BreadCrumb,3/23/2017,0
Candy,3/23/2017,0
Default,3/23/2017,0
Dip,3/23/2017,0
Instant,3/23/2017,0
Not Available,3/23/2017,0
Nut,3/23/2017,633.516
Powder,3/23/2017,0
Tobacco,3/23/2017,0
Tobacco,3/24/2017,0
Supplement,3/24/2017,0
Nut,3/24/2017,1596
Not Available,3/24/2017,0
Powder,3/24/2017,0
Dip,3/24/2017,0
Instant,3/24/2017,0
Candy,3/24/2017,0
BreadCrumb,3/24/2017,0
Default,3/24/2017,0
BreadCrumb,3/25/2017,0
Candy,3/25/2017,0
Default,3/25/2017,0
Dip,3/25/2017,0
Instant,3/25/2017,0
Not Available,3/25/2017,0
Nut,3/25/2017,0
Powder,3/25/2017,0
Supplement,3/25/2017,0
Tobacco,3/25/2017,0
Default,3/26/2017,0
BreadCrumb,3/26/2017,0
Candy,3/26/2017,0
Dip,3/26/2017,0
Tobacco,3/26/2017,0
Not Available,3/26/2017,0
Nut,3/26/2017,0
Powder,3/26/2017,0
Supplement,3/26/2017,0
Instant,3/26/2017,0
Tobacco,3/27/2017,0
Supplement,3/27/2017,100
Powder,3/27/2017,0
Nut,3/27/2017,2508.66
Instant,3/27/2017,0
Dip,3/27/2017,0
Default,3/27/2017,0
Candy,3/27/2017,0
BreadCrumb,3/27/2017,0
Not Available,3/27/2017,0
Instant,3/28/2017,0
BreadCrumb,3/28/2017,0
Candy,3/28/2017,0
Default,3/28/2017,0
Dip,3/28/2017,0
Not Available,3/28/2017,0
Nut,3/28/2017,755.496
Powder,3/28/2017,0
Supplement,3/28/2017,0
Tobacco,3/28/2017,0
Tobacco,3/29/2017,0
Supplement,3/29/2017,50.7
Powder,3/29/2017,0
Nut,3/29/2017,729.348
Not Available,3/29/2017,0
Default,3/29/2017,0
Dip,3/29/2017,0
Candy,3/29/2017,0
BreadCrumb,3/29/2017,0
Instant,3/29/2017,0
Nut,3/30/2017,1120.196
Supplement,3/30/2017,0
Powder,3/30/2017,0
Not Available,3/30/2017,0
Tobacco,3/30/2017,0
Dip,3/30/2017,0
Default,3/30/2017,0
Candy,3/30/2017,0
BreadCrumb,3/30/2017,0
Instant,3/30/2017,0
Default,3/31/2017,0
Dip,3/31/2017,0
Instant,3/31/2017,0
Not Available,3/31/2017,0
Nut,3/31/2017,0
Powder,3/31/2017,0
Supplement,3/31/2017,0
Tobacco,3/31/2017,0
BreadCrumb,3/31/2017,0
Candy,3/31/2017,0
Supplement,4/1/2017,0
Tobacco,4/1/2017,0
BreadCrumb,4/1/2017,0
Candy,4/1/2017,0
Default,4/1/2017,0
Nut,4/1/2017,0
Instant,4/1/2017,0
Not Available,4/1/2017,0
Powder,4/1/2017,0
Dip,4/1/2017,0
BreadCrumb,4/2/2017,0
Default,4/2/2017,0
Dip,4/2/2017,0
Instant,4/2/2017,0
Not Available,4/2/2017,0
Nut,4/2/2017,0
Powder,4/2/2017,0
Candy,4/2/2017,0
Tobacco,4/2/2017,0
Supplement,4/2/2017,0
Supplement,4/3/2017,0
BreadCrumb,4/3/2017,0
Candy,4/3/2017,0
Default,4/3/2017,0
Dip,4/3/2017,0
Instant,4/3/2017,0
Not Available,4/3/2017,0
Nut,4/3/2017,533.66
Powder,4/3/2017,0
Tobacco,4/3/2017,0
Nut,4/4/2017,497.796
Not Available,4/4/2017,0
Instant,4/4/2017,0
Supplement,4/4/2017,0
Default,4/4/2017,0
Candy,4/4/2017,0
BreadCrumb,4/4/2017,0
Dip,4/4/2017,0
Powder,4/4/2017,0
Tobacco,4/4/2017,0
BreadCrumb,4/5/2017,0
Supplement,4/5/2017,0
Powder,4/5/2017,0
Nut,4/5/2017,1055.064
Not Available,4/5/2017,0
Tobacco,4/5/2017,0
Dip,4/5/2017,0
Default,4/5/2017,0
Candy,4/5/2017,0
Instant,4/5/2017,0
Tobacco,4/6/2017,0
Powder,4/6/2017,0
Nut,4/6/2017,1801.608
Instant,4/6/2017,0
Dip,4/6/2017,0
Default,4/6/2017,0
Candy,4/6/2017,0
BreadCrumb,4/6/2017,0
Supplement,4/6/2017,2.592
Not Available,4/6/2017,0
BreadCrumb,4/7/2017,0
Tobacco,4/7/2017,0
Supplement,4/7/2017,0
Powder,4/7/2017,0
Nut,4/7/2017,630.08
Candy,4/7/2017,0
Instant,4/7/2017,0
Dip,4/7/2017,0
Default,4/7/2017,0
Not Available,4/7/2017,0
Supplement,4/8/2017,0
BreadCrumb,4/8/2017,0
Candy,4/8/2017,0
Default,4/8/2017,0
Dip,4/8/2017,0
Instant,4/8/2017,0
Nut,4/8/2017,0
Powder,4/8/2017,0
Tobacco,4/8/2017,0
Not Available,4/8/2017,0
Tobacco,4/9/2017,0
BreadCrumb,4/9/2017,0
Candy,4/9/2017,0
Default,4/9/2017,0
Dip,4/9/2017,0
Supplement,4/9/2017,0
Not Available,4/9/2017,0
Nut,4/9/2017,0
Powder,4/9/2017,0
Instant,4/9/2017,0
BreadCrumb,4/10/2017,166.32
Default,4/10/2017,0
Dip,4/10/2017,0
Candy,4/10/2017,0
Nut,4/10/2017,2221.628
Powder,4/10/2017,0
Supplement,4/10/2017,0
Tobacco,4/10/2017,0
Not Available,4/10/2017,0
Instant,4/10/2017,0
Tobacco,4/11/2017,0
Candy,4/11/2017,0
Default,4/11/2017,0
Dip,4/11/2017,0
Instant,4/11/2017,0
BreadCrumb,4/11/2017,0
Nut,4/11/2017,600.464
Powder,4/11/2017,0
Supplement,4/11/2017,0
Not Available,4/11/2017,0
Default,4/12/2017,0
Candy,4/12/2017,0
Tobacco,4/12/2017,0
Supplement,4/12/2017,0
Powder,4/12/2017,0
BreadCrumb,4/12/2017,0
Not Available,4/12/2017,0
Instant,4/12/2017,0
Nut,4/12/2017,344.292
Dip,4/12/2017,0
Tobacco,4/13/2017,0
Powder,4/13/2017,19.152
Nut,4/13/2017,380.952
Supplement,4/13/2017,0
Instant,4/13/2017,0
Dip,4/13/2017,0
Default,4/13/2017,0
Candy,4/13/2017,0
BreadCrumb,4/13/2017,0
Not Available,4/13/2017,0
Tobacco,4/14/2017,35.88
Supplement,4/14/2017,0
Powder,4/14/2017,0
Nut,4/14/2017,334.124
Not Available,4/14/2017,0
Instant,4/14/2017,0
Dip,4/14/2017,0
Default,4/14/2017,0
Candy,4/14/2017,0
BreadCrumb,4/14/2017,0
Supplement,4/15/2017,0
Powder,4/15/2017,0
Nut,4/15/2017,0
Not Available,4/15/2017,0
Instant,4/15/2017,0
Tobacco,4/15/2017,0
Default,4/15/2017,0
Candy,4/15/2017,0
BreadCrumb,4/15/2017,0
Dip,4/15/2017,0
Candy,4/16/2017,0
Tobacco,4/16/2017,0
Supplement,4/16/2017,0
Powder,4/16/2017,0
Nut,4/16/2017,0
Not Available,4/16/2017,0
Instant,4/16/2017,0
Dip,4/16/2017,0
Default,4/16/2017,0
BreadCrumb,4/16/2017,0
Tobacco,4/17/2017,0
BreadCrumb,4/17/2017,0
Powder,4/17/2017,0
Nut,4/17/2017,0
Not Available,4/17/2017,0
Supplement,4/17/2017,0
Dip,4/17/2017,0
Default,4/17/2017,0
Candy,4/17/2017,0
Instant,4/17/2017,0
BreadCrumb,4/18/2017,0
Instant,4/18/2017,0
Not Available,4/18/2017,0
Nut,4/18/2017,3.92
Powder,4/18/2017,0
Supplement,4/18/2017,0
Tobacco,4/18/2017,0
Candy,4/18/2017,0
Dip,4/18/2017,0
Default,4/18/2017,0
BreadCrumb,4/19/2017,0
Dip,4/19/2017,0
Instant,4/19/2017,0
Not Available,4/19/2017,0
Nut,4/19/2017,0
Tobacco,4/19/2017,0
Default,4/19/2017,0
Candy,4/19/2017,0
Supplement,4/19/2017,0
Powder,4/19/2017,0
Not Available,4/20/2017,0
Instant,4/20/2017,0
Powder,4/20/2017,20
Supplement,4/20/2017,0
Default,4/20/2017,0
Candy,4/20/2017,0
BreadCrumb,4/20/2017,0
Tobacco,4/20/2017,0
Nut,4/20/2017,0
Dip,4/20/2017,0
BreadCrumb,4/21/2017,0
Candy,4/21/2017,0
Tobacco,4/21/2017,0
Dip,4/21/2017,0
Instant,4/21/2017,0
Default,4/21/2017,0
Not Available,4/21/2017,0
Nut,4/21/2017,0
Powder,4/21/2017,0
Supplement,4/21/2017,0
BreadCrumb,4/22/2017,0
Instant,4/22/2017,0
Not Available,4/22/2017,0
Nut,4/22/2017,0
Dip,4/22/2017,0
Supplement,4/22/2017,0
Tobacco,4/22/2017,0
Default,4/22/2017,0
Powder,4/22/2017,0
Candy,4/22/2017,0
Dip,4/23/2017,0
BreadCrumb,4/23/2017,0
Candy,4/23/2017,0
Tobacco,4/23/2017,0
Supplement,4/23/2017,0
Powder,4/23/2017,0
Nut,4/23/2017,0
Not Available,4/23/2017,0
Instant,4/23/2017,0
Default,4/23/2017,0
Tobacco,4/24/2017,0
Supplement,4/24/2017,0
Powder,4/24/2017,0
Not Available,4/24/2017,0
Nut,4/24/2017,814.352
Dip,4/24/2017,0
Default,4/24/2017,0
Candy,4/24/2017,0
BreadCrumb,4/24/2017,0
Instant,4/24/2017,0
Default,4/25/2017,0
Dip,4/25/2017,0
Instant,4/25/2017,0
Not Available,4/25/2017,0
Nut,4/25/2017,2742.912
Powder,4/25/2017,0
Supplement,4/25/2017,0
Tobacco,4/25/2017,0
BreadCrumb,4/25/2017,0
Candy,4/25/2017,0
BreadCrumb,4/26/2017,0
Candy,4/26/2017,0
Default,4/26/2017,0
Dip,4/26/2017,0
Instant,4/26/2017,0
Powder,4/26/2017,0
Nut,4/26/2017,953.364
Supplement,4/26/2017,0
Tobacco,4/26/2017,0
Not Available,4/26/2017,0
Default,4/27/2017,0
Candy,4/27/2017,0
Dip,4/27/2017,0
Instant,4/27/2017,0
Not Available,4/27/2017,0
Nut,4/27/2017,391.404
Powder,4/27/2017,0
Supplement,4/27/2017,0
Tobacco,4/27/2017,0
BreadCrumb,4/27/2017,0
Candy,4/28/2017,0
Default,4/28/2017,0
Dip,4/28/2017,0
Instant,4/28/2017,0
Not Available,4/28/2017,0
Nut,4/28/2017,2502.552
Powder,4/28/2017,0
Supplement,4/28/2017,0
Tobacco,4/28/2017,0
BreadCrumb,4/28/2017,0
Not Available,4/29/2017,0
Instant,4/29/2017,0
BreadCrumb,4/29/2017,0
Default,4/29/2017,0
Candy,4/29/2017,0
Nut,4/29/2017,0
Dip,4/29/2017,0
Powder,4/29/2017,0
Tobacco,4/29/2017,0
Supplement,4/29/2017,0
Supplement,4/30/2017,0
Powder,4/30/2017,0
Not Available,4/30/2017,0
Instant,4/30/2017,0
Dip,4/30/2017,0
Default,4/30/2017,0
Candy,4/30/2017,0
Nut,4/30/2017,0
Tobacco,4/30/2017,0
BreadCrumb,4/30/2017,0
Candy,5/1/2017,0
Default,5/1/2017,0
Dip,5/1/2017,0
Instant,5/1/2017,0
Nut,5/1/2017,887.94
Powder,5/1/2017,0
Supplement,5/1/2017,0
Tobacco,5/1/2017,0
BreadCrumb,5/1/2017,0
Not Available,5/1/2017,0
Instant,5/2/2017,0
Candy,5/2/2017,0
Default,5/2/2017,0
Dip,5/2/2017,0
Not Available,5/2/2017,0
Nut,5/2/2017,515.268
Powder,5/2/2017,0
Supplement,5/2/2017,0
Tobacco,5/2/2017,0
BreadCrumb,5/2/2017,0
Tobacco,5/3/2017,0
Supplement,5/3/2017,0
Powder,5/3/2017,0
Nut,5/3/2017,1136.516
Candy,5/3/2017,0
Instant,5/3/2017,0
Dip,5/3/2017,0
Default,5/3/2017,0
Not Available,5/3/2017,0
BreadCrumb,5/3/2017,124.04
Tobacco,5/4/2017,0
Supplement,5/4/2017,0
Nut,5/4/2017,589.374
Powder,5/4/2017,0
Instant,5/4/2017,0
Dip,5/4/2017,0
Default,5/4/2017,0
Candy,5/4/2017,0
BreadCrumb,5/4/2017,0
Not Available,5/4/2017,0
BreadCrumb,5/5/2017,0
Tobacco,5/5/2017,0
Supplement,5/5/2017,0
Powder,5/5/2017,0
Nut,5/5/2017,330.096
Not Available,5/5/2017,0
Instant,5/5/2017,0
Dip,5/5/2017,0
Default,5/5/2017,0
Candy,5/5/2017,0
Powder,5/6/2017,0
Supplement,5/6/2017,0
Nut,5/6/2017,0
Not Available,5/6/2017,0
Instant,5/6/2017,0
Default,5/6/2017,0
Candy,5/6/2017,0
BreadCrumb,5/6/2017,0
Tobacco,5/6/2017,0
Dip,5/6/2017,0
Tobacco,5/7/2017,0
Candy,5/7/2017,0
Default,5/7/2017,0
Dip,5/7/2017,0
Instant,5/7/2017,0
Not Available,5/7/2017,0
Nut,5/7/2017,0
Powder,5/7/2017,0
Supplement,5/7/2017,0
BreadCrumb,5/7/2017,0
Not Available,5/8/2017,0
Tobacco,5/8/2017,0
Supplement,5/8/2017,0
Powder,5/8/2017,0
Nut,5/8/2017,1104.536
Candy,5/8/2017,0
Instant,5/8/2017,0
Dip,5/8/2017,0
Default,5/8/2017,0
BreadCrumb,5/8/2017,0
Instant,5/9/2017,0
Dip,5/9/2017,0
Nut,5/9/2017,752.744
Not Available,5/9/2017,0
Supplement,5/9/2017,0
Tobacco,5/9/2017,0
BreadCrumb,5/9/2017,0
Default,5/9/2017,0
Powder,5/9/2017,0
Candy,5/9/2017,0
Not Available,5/10/2017,0
Candy,5/10/2017,0
Default,5/10/2017,0
Dip,5/10/2017,0
Instant,5/10/2017,0
Nut,5/10/2017,618.9
Powder,5/10/2017,0
Supplement,5/10/2017,0
Tobacco,5/10/2017,0
BreadCrumb,5/10/2017,0
Tobacco,5/11/2017,0
Supplement,5/11/2017,0
Powder,5/11/2017,0
Nut,5/11/2017,417.924
Candy,5/11/2017,0
Instant,5/11/2017,0
Dip,5/11/2017,0
Default,5/11/2017,0
BreadCrumb,5/11/2017,0
Not Available,5/11/2017,0
Candy,5/12/2017,0
BreadCrumb,5/12/2017,185.08
Tobacco,5/12/2017,-6.552
Powder,5/12/2017,0
Nut,5/12/2017,2537.624
Not Available,5/12/2017,0
Instant,5/12/2017,0
Dip,5/12/2017,0
Default,5/12/2017,0
Supplement,5/12/2017,0
Candy,5/13/2017,0
Dip,5/13/2017,0
Instant,5/13/2017,0
Not Available,5/13/2017,0
Nut,5/13/2017,0
Default,5/13/2017,0
Tobacco,5/13/2017,0
BreadCrumb,5/13/2017,0
Supplement,5/13/2017,0
Powder,5/13/2017,0
BreadCrumb,5/14/2017,0
Candy,5/14/2017,0
Default,5/14/2017,0
Dip,5/14/2017,0
Instant,5/14/2017,0
Not Available,5/14/2017,0
Nut,5/14/2017,0
Powder,5/14/2017,0
Supplement,5/14/2017,0
Tobacco,5/14/2017,0
Tobacco,5/15/2017,0
Supplement,5/15/2017,0
Candy,5/15/2017,0
Default,5/15/2017,0
Dip,5/15/2017,0
Instant,5/15/2017,0
Not Available,5/15/2017,0
Nut,5/15/2017,2814.344
Powder,5/15/2017,0
BreadCrumb,5/15/2017,0
Instant,5/16/2017,0
Dip,5/16/2017,0
Candy,5/16/2017,0
Not Available,5/16/2017,0
Default,5/16/2017,0
Nut,5/16/2017,440.028
BreadCrumb,5/16/2017,0
Supplement,5/16/2017,0
Tobacco,5/16/2017,0
Powder,5/16/2017,0
Tobacco,5/17/2017,0
Supplement,5/17/2017,44.064
Nut,5/17/2017,1097.652
Not Available,5/17/2017,0
Powder,5/17/2017,0
Dip,5/17/2017,0
Default,5/17/2017,0
Candy,5/17/2017,0
BreadCrumb,5/17/2017,0
Instant,5/17/2017,0
Candy,5/18/2017,0
Default,5/18/2017,0
Dip,5/18/2017,0
Instant,5/18/2017,0
Not Available,5/18/2017,0
Nut,5/18/2017,455.52
Powder,5/18/2017,0
Supplement,5/18/2017,0
Tobacco,5/18/2017,0
BreadCrumb,5/18/2017,0
Default,5/19/2017,0
Tobacco,5/19/2017,0
Supplement,5/19/2017,0
BreadCrumb,5/19/2017,0
Powder,5/19/2017,0
Nut,5/19/2017,336.492
Not Available,5/19/2017,0
Instant,5/19/2017,0
Candy,5/19/2017,0
Dip,5/19/2017,0
Dip,5/20/2017,0
